zip,type,year_built,listPrice,lastSoldPrice,list_to_sold_ratio,sqft,price_per_sqft,stories,beds,baths,baths_full,baths_full_calc,garage,sanitized_text
98513,single_family,2025.0,1299910.0,1250053.0,0.9616,3290.0,379.96,1.0,4.0,3.0,3.0,3.0,,the 5-acre lot is nicely treed and located in the desirable Evergreen Valley. the driveway is paved and the yard is fully landscaped.
98569,single_family,2017.0,524810.0,524848.0,1.0001,1500.0,349.9,1.0,3.0,2.0,1.0,1.0,,"the single-level home offers unobstructed bay views and wildlife sightings right from your backyard. the bright living room opens through dual sliders to a spacious deck, low-maintenance yard, and private hot tub."
98597,single_family,2000.0,459911.0,464929.0,1.0109,1620.0,286.99,1.0,3.0,2.0,2.0,3.0,,"3-bedroom, 2-bath rambler in the Nisqually Estates community of Yelm offers privacy, functionality, and convenient access to JBLM and local amenities. the interior features a practical open layout with abundant natural light and comfortable living spaces designed for everyday use."
98501,single_family,2025.0,655083.0,654950.0,0.9998,2250.0,291.09,1.0,3.0,3.0,2.0,2.0,,"this pre-sale in Tumwater Schools features a highly sought after daylight basement floor plan with a main floor primary bedroom, 5 piece primary bath, elegant open kitchen, large media room downstairs."
99205,single_family,1951.0,324926.0,312449.0,0.9616,2030.0,153.92,1.0,3.0,2.0,2.0,2.0,2.0,"solid Shadle rancher features 2 main floor bedrooms, hardwood floors and vinyl windows. upgraded with new 200 amp electrical panel, underground power to garage, new high efficiency gas furnace and new water heater."
98188,single_family,1975.0,615085.0,614941.0,0.9998,1540.0,399.31,2.0,4.0,3.0,2.0,2.0,,"this beautifully remodeled residence offers the perfect blend of style, comfort, and functionality. the main level features a spacious primary suite complete with an en-suite bathroom and generous closet space. upstairs, a versatile bonus room provides the perfect space for a home office, media room, or extra storage."
98033,single_family,2026.0,987064.0,986945.0,0.9999,1310.0,753.39,2.0,2.0,3.0,1.0,2.0,,"this newly built 2-bedroom, 2.25-bath home by Upside Homes offers a seamless blend of modern design and everyday livability. Ideally situated near scenic parks, highly regarded schools, and just minutes from downtown Kirkland, Evergreen Health Medical Center."
98406,single_family,1946.0,585089.0,552091.0,0.9436,2180.0,253.25,2.0,4.0,2.0,1.0,2.0,,"the property features a 27' x 38' garage plus an additional 976 SF side yard with water and power. inside, the main level includes a comfortable living room, kitchen with breakfast bar, dining area, two bedrooms, and a beautifully remodeled bathroom."
98383,single_family,1991.0,525078.0,524944.0,0.9997,1660.0,316.23,2.0,3.0,3.0,2.0,2.0,,"close to schools and surrounded by forests, but close to naval base for commuting. private and useable backyard and fruit trees."
98033,single_family,1980.0,1250073.0,1244924.0,0.9959,2400.0,518.72,2.0,3.0,3.0,1.0,3.0,,"the newly updated Kirkland Highlands home offers the rare combination of privacy, space, and unbeatable city convenience. oversized 2-car garage has tons of space to store your holiday decorations, recreational gear or even your personal wood shop."
99205,single_family,1960.0,399924.0,412085.0,1.0304,2470.0,166.84,,3.0,3.0,2.0,2.0,2.0,"this fully renovated rancher in the heart of west central Spokane feels brand new without the wait. the only thing left to do is move in and start living. with 2 spacious living areas and 2.5 updated bathrooms, there's room to spread out, entertain, or simply relax in style."
98375,single_family,2005.0,480029.0,480081.0,1.0001,1860.0,258.11,2.0,3.0,3.0,2.0,2.0,,soaring two-story ceiling extends throughout the open concept great room. newer 2022 stainless microwave and full-height tiled backsplash.
98010,single_family,2026.0,1129356.0,1229038.0,1.0883,2210.0,556.13,1.0,3.0,3.0,2.0,2.0,,"the open-concept kitchen with large center island and breakfast bar, great room, and casual dining area. the primary bedroom suite includes a resort-like primary bath with private water closet, dual sink vanity, luxe shower, and large walk-in closet."
98055,single_family,2025.0,1039857.0,1039868.0,1.0,2740.0,379.51,2.0,4.0,3.0,1.0,2.0,,"the 1,744 sq. ft. home features 4 bedrooms, 2.5 bathrooms, a main-floor office, and a chef's kitchen with quality finishes. upstairs offers a spacious bonus/media room and convenient upper-level laundry."
98387,single_family,2004.0,549962.0,557905.0,1.0144,2230.0,250.18,2.0,4.0,3.0,2.0,2.0,,"2-story home features 4 bedrooms and 2.5 baths. the main level offers a spacious, functional layout with an open kitchen, stainless steel appliances, a highly desired gas range, and a separate dining room. stay comfortable year-round with A/C installed in 2022."
98264,single_family,1998.0,699055.0,672553.0,0.9621,1990.0,337.97,1.0,3.0,2.0,2.0,2.0,,"one-level home in a charming neighborhood in Lynden features 1,987 square feet. features 2 full bathrooms, a central vacuum system and a newer furnace. a brand-new roof ensures peace of mind for years to come."
98121,condo,2015.0,725072.0,656945.0,0.906,940.0,698.88,2.0,2.0,2.0,2.0,2.0,,"2-bedroom, 2-bath residence is bathed in natural light through floor-to-ceiling windows. open-concept living and dining areas connect seamlessly to a modern kitchen with quartz countertops, stainless steel appliances, sleek cabinetry."
98208,single_family,2000.0,895916.0,930093.0,1.0381,2000.0,465.05,2.0,4.0,3.0,2.0,2.0,,the home sits on a wide street with ample parking and is located in the boundaries of top-rated schools. it has low HOA dues and has a playground across the street.
98226,condo,2006.0,329917.0,327447.0,0.9925,960.0,341.09,1.0,1.0,1.0,1.0,1.0,,"this spacious one bedroom condo lives large with high ceilings, generously-sized windows, a walk-in closet, private balcony and a bonus/storage room that can be used as a home office."
98926,single_family,1910.0,400024.0,405059.0,1.0126,1270.0,318.94,2.0,2.0,2.0,1.0,2.0,,"2-bedroom, 1.75-bath home blends modern upgrades with timeless character. updated kitchen features stainless steel appliances, a gas stove, tile countertops, and stylish tile flooring."
99301,single_family,2004.0,434993.0,423942.0,0.9746,1980.0,214.11,2.0,3.0,3.0,2.0,2.0,2.0,"new interior paint, carpet, new lighting and fans, and auto blinds. the main-level primary suite is a retreat with its remote-control blinds, walk-in closet, and private bath."
99207,single_family,1907.0,249978.0,250051.0,1.0003,1510.0,165.6,2.0,3.0,1.0,1.0,1.0,1.0,"the main floor has a cozy living room, two bedrooms, bath w/ Italian marble floors, and a spacious kitchen with an eating nook and an induction range. upstairs the previous attic area has been finished as a 3rd bedroom or a bonus room...it just needs flooring."
98144,condo,2026.0,824946.0,824945.0,1.0,1040.0,793.22,2.0,3.0,3.0,1.0,2.0,,"a rare opportunity to own new construction in North Beacon Hill. clean architectural lines, large windows, and an open-concept main living area create a bright, airy feel throughout."
98038,single_family,1991.0,698911.0,721079.0,1.0317,1800.0,400.6,2.0,3.0,3.0,2.0,2.0,,"newly painted exterior, cedar siding on the south side replaced recently, and a fully fenced backyard providing privacy and space to relax. newly painted interior, hardwood flooring, and newer carpet create a warm, move-in ready environment."
98250,single_family,2017.0,2849079.0,2816629.0,0.9886,3010.0,935.76,1.0,4.0,3.0,2.0,3.0,,"a separate two-bedroom, one-bath bunkhouse with full kitchen and views of the San Juan Channel provides flexibility for guests or permitted short-term rental use."
99352,single_family,1944.0,319818.0,319846.0,1.0001,1400.0,228.46,1.0,3.0,1.0,1.0,1.0,,"3-bedroom, 1-bath ""H"" home blends classic Richland character with smart, practical updates. the partially finished basement adds valuable flexibility - ideal for a second living area, home office, workout space, hobby room."
99301,single_family,1940.0,289822.0,281902.0,0.9727,1670.0,168.8,1.0,3.0,1.0,1.0,1.0,,"this beautifully renovated bonus room/1 bath/1672 SF home has so much to offer, is PRE INSPECTED and comes with a ONE YEAR HOME WARRANTY. the home is rezoned commercial and would make an idea place for several office spaces, maybe a salon? spa?"
98115,single_family,1938.0,988811.0,1100054.0,1.1125,2240.0,491.1,1.0,4.0,2.0,1.0,2.0,,"the yard is ready for summer fun with patio, fully fenced, private and low maintenance. exterior recently painted, 200 amp panel, double pane windows, heat pump for efficient AC and heat."
98028,single_family,2025.0,1526044.0,1525905.0,0.9999,2910.0,524.37,3.0,4.0,4.0,2.0,3.0,,Moorlands Grove is a charming enclave of 5 thoughtfully crafted homes by Village Life. the model home is 2906 SF of refined elegance & exquisite finishes.
99163,single_family,2004.0,438078.0,445090.0,1.016,1660.0,268.13,,4.0,2.0,2.0,2.0,2.0,"4-bedroom, 2-bath home on Quiet Cul-de-Sac with Palouse Views. the main level features a bright and inviting living room, a spacious kitchen with updated appliances."
98801,single_family,1980.0,436910.0,442076.0,1.0118,1030.0,429.2,1.0,3.0,2.0,1.0,2.0,,"this updated 3 bedroom, 1.75 bath home sits in a quiet, tucked away neighborhood with dead-end street. Carpets are brand new in the bedrooms, new stove, and bathrooms have been made new."
98444,single_family,1978.0,479435.0,484925.0,1.0115,1650.0,293.89,2.0,3.0,2.0,1.0,2.0,,split-level home on over 1/3 of an acre. living room with gas fireplace steps out onto back deck.
98391,single_family,2022.0,545080.0,544945.0,0.9998,1550.0,351.58,2.0,3.0,3.0,2.0,2.0,,"resale loaded with over [ADDRESS REDACTED] upgrades. Designed for both comfort and style, this home offers 3 spacious bedrooms, 2.5 baths, and a versatile bonus loft. the beautiful kitchen is the heart of the home, featuring abundant cabinetry, sleek stainless steel appliances, generous prep space."
98022,single_family,1993.0,514949.0,524938.0,1.0194,1080.0,486.05,1.0,3.0,1.0,1.0,1.0,,"this bright, single-level home offers 1,080 sq ft with 3 bedrooms, 1 bathroom, living room, dining area and a kitchen filled with natural light. outside features a large, low-maintenance, fully fenced yard with hot tub, fire pit, sprinkler system and. a spacious patio-ideal for relaxing and entertaining."
98136,single_family,1949.0,559933.0,654907.0,1.1696,2120.0,308.92,2.0,2.0,2.0,1.0,2.0,,"the expansive basement-already plumbed for a 3/4 bath and equipped with its own exterior entrance-creates flexible options for additional living space. the upper level includes a mix of finished and unfinished attic space that can serve as a bedroom, play area, creative studio, or generous storage."
98604,single_family,1977.0,635072.0,635067.0,1.0,2250.0,282.25,2.0,3.0,3.0,3.0,3.0,2.0,"split-level home offers 3 bedrooms, 3 baths, and sits on over an acre of peaceful, wooded beauty. new windows throughout flood the home with natural light and frame stunning, tree-lined views."
98155,single_family,1950.0,789900.0,850051.0,1.0762,3940.0,215.75,1.0,3.0,2.0,2.0,2.0,,nice newer homes in the immediate neighborhood. NR2 is perfect for a development at least 2-4 houses per chatGPT.
98311,single_family,2022.0,489940.0,489913.0,0.9999,1490.0,328.8,3.0,4.0,3.0,1.0,2.0,,the main floor includes a flexible room ideal for work or guests. the upper level features a spacious bedroom with territorial views and an attached bath.
98392,single_family,2004.0,469936.0,449916.0,0.9574,1720.0,261.58,3.0,2.0,3.0,1.0,2.0,,"two primary bedrooms, bamboo flooring, granite countertops, and stainless steel appliances. a brand-new front deck extends your living outdoors, while a newer roof adds peace of mind."
98405,single_family,1903.0,500070.0,549947.0,1.0997,1580.0,348.07,2.0,4.0,2.0,1.0,2.0,,"remodeled home features new roof, brand new electrical, updated plumbing, new siding, new flooring, a completely renovated kitchen. the spacious office is ideal for working from home or creative space. upstairs you will find three generously sized bedrooms and a full bathroom."
99207,single_family,1947.0,230100.0,230052.0,0.9998,1120.0,205.4,1.0,2.0,1.0,1.0,1.0,,"the 1,117 sq ft rancher is the perfect blend of comfort, updates, and location. the recently updated kitchen shines with fresh finishes and modern touches. downstairs, the finished basement offers even more living space."
98117,condo,1989.0,364907.0,365055.0,1.0004,600.0,608.42,1.0,1.0,1.0,1.0,1.0,,"this one-bedroom condo offers a calm, private living space with no neighbors above. no rental cap and a well-run HOA in this 14-unit building create flexibility and. a strong sense of community."
98642,single_family,2025.0,794949.0,794948.0,1.0,3180.0,249.98,2.0,5.0,4.0,4.0,4.0,2.0,"the Dahlia home features an open-concept kitchen with a walk-in pantry, a convenient Pulte Planning Center(R) and a large island that flows seamlessly into the cafe and gathering room."
98226,single_family,1998.0,590061.0,589919.0,0.9998,1200.0,491.6,1.0,2.0,2.0,1.0,2.0,,"rambler offers effortless single-level living with unbeatable access to the city's award-winning trail system. vaulted ceilings create an airy feel and a gas fireplace anchors the room, making it the perfect place to gather or unwind."
99117,single_family,1956.0,139909.0,114944.0,0.8216,1870.0,61.47,1.0,2.0,1.0,,1.0,,"2-bedroom, 1-bath home sits on 5 large city lots in Creston, WA. features a full unfinished basement providing storage space, workshop, or future customization."
98902,single_family,1950.0,313948.0,313420.0,0.9983,920.0,340.67,1.0,2.0,1.0,1.0,1.0,1.0,"a 2 bed/1 bath home with an attached garage is clean, inviting, and thoughtfully updated. fresh interior paint, hardwood floors, and an updated bathroom add to the appeal. inside, enjoy the fully fenced backyard, complete with a covered patio and firepit."
98028,condo,2024.0,449897.0,449942.0,1.0001,960.0,468.69,1.0,1.0,1.0,1.0,1.0,,"25 Degrees floorplan offers 1 bedroom, 1 bath, a versatile flex room, and thoughtful details throughout. you're just minutes from Kenmore's cozy coffee shops, and local favorites."
98103,condo,1958.0,299931.0,299896.0,0.9999,400.0,749.74,1.0,1.0,1.0,1.0,1.0,,"charming, true one-bedroom with a super-efficient layout make this home live much larger."
98632,single_family,1936.0,350096.0,358913.0,1.0252,1360.0,263.91,1.0,2.0,2.0,1.0,2.0,,this home was originally a THREE BEDROOM and can easily be converted back to fit your needs. the primary suite features its own private bathroom and two closets.
